Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
260,Idaho,Big West,,9,19,55.1,63.0,-7.86,,-1.24,,-16.01,6.10,-9.91,,,
261,Idaho State,Big Sky,,10,17,70.1,74.1,-4.07,,-4.06,,-3.71,-6.26,-9.98,,,
262,Bucknell,Patriot,,13,16,61.8,64.9,-3.17,,-7.07,,-10.53,0.29,-10.24,,,
263,Stephen F. Austin,Southland,,13,15,63.4,64.7,-1.25,,-8.32,,-12.59,2.27,-10.32,,,
264,UT Arlington,Southland,,12,15,76.3,77.8,-1.56,,-6.50,,1.74,-12.09,-10.35,,,
265,Southeast Missouri State,OVC,,6,22,71.1,77.7,-6.61,,-3.07,,-2.79,-7.89,-10.67,,,
266,UNC Asheville,Big South,,13,15,69.8,73.5,-3.71,,-6.67,,-5.28,-5.47,-10.74,,,
267,South Carolina State,MEAC,,15,16,69.7,73.3,-3.58,,-7.01,,-5.84,-5.38,-11.22,,,
268,Alcorn State,SWAC,,21,10,79.8,76.6,3.19,,-14.17,,0.49,-11.77,-11.27,,,
269,Alabama A&M,SWAC,,19,10,79.9,73.2,6.72,,-15.80,,-0.29,-11.03,-11.32,,,
270,Cal State Fullerton,Big West,,5,22,62.6,71.2,-8.63,,-1.06,,-8.62,-2.78,-11.41,,,
271,Northeastern,AEC,,7,21,71.0,75.1,-4.07,,-8.34,,-1.39,-11.02,-12.41,,,
272,Stetson,A-Sun,,10,16,72.8,79.2,-6.35,,-3.79,,-1.42,-11.04,-12.45,,,
273,Sacramento State,Big Sky,,9,19,73.4,77.6,-4.29,,-5.33,,-0.24,-12.47,-12.71,,,
274,Hartford,AEC,,14,18,60.9,65.5,-4.63,,-8.20,,-12.16,-0.66,-12.82,,,
275,Youngstown State,Horizon,,5,23,64.6,75.0,-10.43,,-0.16,,-7.06,-5.82,-12.89,,,
276,Maine,AEC,,12,18,63.6,66.6,-3.00,,-9.55,,-12.01,-0.92,-12.93,,,
277,North Carolina A&T,MEAC,,11,17,67.2,72.5,-5.36,,-7.17,,-7.34,-5.61,-12.95,,,
278,Cornell,Ivy,,5,22,57.7,66.6,-8.85,,-2.58,,-13.23,0.23,-13.00,,,
279,Army,Patriot,,12,16,66.8,70.1,-3.25,,-7.44,,-7.10,-5.92,-13.02,,,
280,Alabama State,SWAC,,19,13,65.5,64.6,0.88,,-14.14,,-16.34,3.09,-13.25,,,
281,Towson,CAA,,11,18,58.4,68.4,-9.97,,-3.32,,-12.76,-0.53,-13.29,,,
282,Elon,Big South,,13,16,69.5,73.0,-3.48,,-7.06,,-5.89,-7.53,-13.42,,,
283,Robert Morris,NEC,,12,18,69.2,74.3,-5.07,,-8.44,,-7.26,-6.24,-13.50,,,
284,Binghamton,AEC,,9,19,64.7,69.1,-4.46,,-9.40,,-10.27,-3.60,-13.87,,,
285,Dartmouth,Ivy,,9,18,62.9,69.9,-7.00,,-5.71,,-8.90,-5.12,-14.02,,,
286,High Point,Big South,,11,19,69.2,73.9,-4.70,,-6.26,,-5.17,-8.90,-14.07,,,
287,Eastern Kentucky,OVC,,7,20,73.0,79.9,-6.93,,-2.33,,-4.37,-9.75,-14.12,,,
288,Norfolk State,MEAC,,10,19,68.9,76.0,-7.14,,-7.00,,-4.86,-9.28,-14.14,,,
289,Lehigh,Patriot,,5,23,66.2,72.3,-6.14,,-6.50,,-6.51,-7.65,-14.16,,,
290,Charleston Southern,Big South,,12,17,62.9,68.3,-5.45,,-6.22,,-11.63,-2.54,-14.18,,,
291,Bethune-Cookman,MEAC,,12,17,68.4,73.8,-5.41,,-8.26,,-5.84,-8.50,-14.33,,,
292,Mercer,A-Sun,,6,23,65.9,77.0,-11.03,,-2.75,,-6.60,-7.90,-14.50,,,
293,Florida A&M,MEAC,,9,19,66.5,73.6,-7.07,,-7.48,,-6.91,-7.63,-14.55,,,
294,Southeastern Louisiana,Southland,,7,20,57.1,62.9,-5.70,,-7.37,,-18.68,4.12,-14.57,,,
295,New Hampshire,AEC,,11,17,69.1,74.5,-5.43,,-7.35,,-4.59,-10.06,-14.65,,,
296,Saint Francis (PA),NEC,,6,21,63.0,69.9,-6.85,,-7.83,,-13.59,-1.10,-14.69,,,
297,Eastern Michigan,MAC (West),,6,24,66.5,79.0,-12.53,,-0.68,,-5.16,-9.56,-14.72,,,
298,Sacred Heart,NEC,,8,20,75.3,80.2,-4.89,,-9.84,,-1.93,-12.81,-14.74,,,
299,Mississippi Valley State,SWAC,,12,17,76.1,78.6,-2.52,,-12.74,,-2.74,-12.41,-15.15,,,
300,Campbell,A-Sun,,8,19,70.7,79.9,-9.22,,-5.19,,-3.50,-11.89,-15.38,,,
301,Maryland-Eastern Shore,MEAC,,11,18,65.9,72.4,-6.52,,-9.07,,-8.83,-6.76,-15.59,,,
302,Jackson State,SWAC,,9,19,73.1,78.5,-5.43,,-10.81,,-3.95,-12.25,-16.20,,,
303,Coastal Carolina,Big South,,8,20,69.5,78.4,-8.86,,-6.91,,-5.40,-11.01,-16.41,,,
304,Saint Peter's,MAAC,,4,24,65.1,77.8,-12.61,,-4.14,,-6.87,-9.87,-16.75,,,
305,Albany (NY),AEC,,8,20,56.9,65.0,-8.14,,-8.85,,-17.10,0.11,-16.99,,,
306,Loyola (MD),MAAC,,5,23,58.9,69.9,-11.00,,-6.17,,-14.66,-2.52,-17.17,,,
307,Stony Brook,AEC,,6,22,60.9,71.1,-10.21,,-8.03,,-12.78,-5.46,-18.25,,,
308,Coppin State,MEAC,,6,25,58.2,68.7,-10.55,,-7.82,,-16.17,-2.59,-18.75,,,
309,Morgan State,MEAC,,3,25,65.4,77.0,-11.64,,-7.69,,-9.07,-10.26,-19.34,,,
310,Fairleigh Dickinson,NEC,,4,25,71.5,80.8,-9.28,,-10.28,,-4.77,-14.79,-19.56,,,
311,Grambling,SWAC,,9,19,78.1,86.7,-8.54,,-9.91,,-0.52,-19.24,-19.76,,,
312,Chicago State,Mid-Cont,,2,26,63.1,81.3,-18.18,,0.51,,-8.86,-11.40,-20.25,,,
313,Texas Southern,SWAC,,11,17,69.4,78.2,-8.82,,-11.52,,-9.93,-10.41,-20.34,,,
314,Southern,SWAC,,7,20,73.9,83.3,-9.41,,-12.56,,-4.43,-17.55,-21.98,,,
315,Liberty,Big South,,5,25,63.6,76.9,-13.33,,-7.25,,-9.34,-12.67,-22.01,,,
316,Long Island University,NEC,,5,22,76.1,91.6,-15.48,,-7.70,,0.70,-23.89,-23.18,,,
317,Mount St. Mary's,NEC,,3,24,60.7,75.9,-15.11,,-8.85,,-15.54,-8.42,-23.96,,,
318,Prairie View,SWAC,,10,20,73.1,84.3,-11.23,,-11.06,,-7.16,-16.83,-23.99,,,
319,Nicholls State,Southland,,2,25,59.3,78.3,-18.93,,-4.39,,-13.80,-10.60,-24.39,,,
320,Morris Brown,Ind,,5,24,55.0,75.4,-20.41,,-1.84,,-15.90,-10.48,-26.38,,,
321,Arkansas-Pine Bluff,SWAC,,2,26,66.1,84.9,-18.79,,-8.69,,-11.47,-16.01,-27.48,,,
